"author_id","created_at","rt_count","likescount","text","rt","dateFormat","mins","dia","userfollowedby","userfollowing"
"696223","2007-02-04T23:40:44.000Z",0,0,"pfig: LOL! Lerdo... these are all of my digital library that I had around. Some are from 1998.",FALSE,2007-02-04 23:40:44,398592.4,276,1557,432
"353373","2007-02-04T23:59:43.000Z",0,0,"lol! I love the Dave Letterman/Oprah Super Bowl commercial!!!! LOL",FALSE,2007-02-04 23:59:43,398611.383333333,276,677,1631
"62763","2007-02-05T08:20:18.000Z",0,0,"......lol http://www.metacafe.com/watch/340877/porsche_sexy_commercial/",FALSE,2007-02-05 08:20:18,399111.966666667,277,670,327
"13529","2007-02-05T15:19:12.000Z",0,0,"dammit - I actually did LOL at Christian's linkette",FALSE,2007-02-05 15:19:12,399530.866666667,277,895,334
"749563","2007-02-05T15:41:36.000Z",0,0,"Mention ni cousin Apple ang Baguio. I went there last year, first time ko pumunta ng lugar to have fun, ang sarap ng feeling, wish more! LOL   ",FALSE,2007-02-05 15:41:36,399553.266666667,277,8,2
"659483","2007-02-05T16:02:54.000Z",0,0,"@Joel: LOL. I'm now ashamed that I still enjoy playing Neopets.",FALSE,2007-02-05 16:02:54,399574.566666667,277,1360,957
"693203","2007-02-05T22:03:46.000Z",0,0,"@david: lol não posso, tou de boleia :(",FALSE,2007-02-05 22:03:46,399935.433333333,277,108,39
"630713","2007-02-05T23:54:15.000Z",0,0,"Playing with my new phone. It sucks lol",FALSE,2007-02-05 23:54:15,400045.916666667,277,713,173
"634163","2007-02-06T02:31:59.000Z",0,0,"@Mike: LOL. Only one line on shuffles though ;)",FALSE,2007-02-06 02:31:59,400203.65,277,6136,704
"6989","2007-02-06T08:21:00.000Z",0,0,"At wagamama with Jade-Elise. LOL, Reagan is at the next table with some hot blonde. ;)",FALSE,2007-02-06 08:21:00,400552.666666667,278,3034,3063
"754871","2007-02-06T10:41:32.000Z",0,0,"i'm doing a posteggia :lol:",FALSE,2007-02-06 10:41:32,400693.2,278,71,123
"687083","2007-02-06T11:48:12.000Z",0,0,"Good thing I'm not at Keele.  Lol.  Just outta the shower",FALSE,2007-02-06 11:48:12,400759.866666667,278,1133,5004
"652043","2007-02-06T15:24:25.000Z",0,0,"lol I know it, what class are you n?",FALSE,2007-02-06 15:24:25,400976.083333333,278,14,0
"13589","2007-02-06T20:13:30.000Z",0,0,"my free samples from maxim-ic arrived! i forgot to ask for (s)dip enclosure, lol :/",FALSE,2007-02-06 20:13:30,401265.166666667,278,1685,956
"11414","2007-02-06T20:46:59.000Z",0,0,"""Approach bomb squads and claim responsibility at your own peril."" - Fark makes me LOL.",FALSE,2007-02-06 20:46:59,401298.65,278,12837,4613
"688923","2007-02-06T21:12:53.000Z",0,0,"Black Sheep = go find the trailer, lol",FALSE,2007-02-06 21:12:53,401324.55,278,138,294
"750593","2007-02-07T01:49:22.000Z",0,0,"sitting in my car outside my gf's dermatologist working over 1xRTT. lol.",FALSE,2007-02-07 01:49:22,401601.033333333,278,51,52
"755617","2007-02-07T02:11:41.000Z",0,1,"LOL twitter.",FALSE,2007-02-07 02:11:41,401623.35,278,892,527
"755413","2007-02-07T02:46:49.000Z",0,0,"lol ur weird but thats ok",FALSE,2007-02-07 02:46:49,401658.483333333,278,3,2
"708633","2007-02-07T11:33:20.000Z",0,0,"I want to travel more too... maybe i will robe a bank in the afternoon!!! :-D LOL",FALSE,2007-02-07 11:33:20,402185,279,88,192
"755499","2007-02-07T15:10:12.000Z",0,0,"askimet ate my own comments - LOL -",FALSE,2007-02-07 15:10:12,402401.866666667,279,2115,769
"756095","2007-02-07T15:59:34.000Z",0,0,"I just started to use this Twitter thing. Now people can be told more often that I am doing nothing special. lol",FALSE,2007-02-07 15:59:34,402451.233333333,279,572,97
"659873","2007-02-07T16:15:28.000Z",0,0,"@Crafty Designer (CD??), LOL I like it!  That broke lightened my afternoon a bit!",FALSE,2007-02-07 16:15:28,402467.133333333,279,295,217
"756089","2007-02-07T16:24:05.000Z",0,0,"hehhee lol",FALSE,2007-02-07 16:24:05,402475.75,279,163,456
"332083","2007-02-07T16:55:51.000Z",0,0,"@erica: LOL.. that's not good",FALSE,2007-02-07 16:55:51,402507.516666667,279,1886,359
"755258","2007-02-07T17:22:51.000Z",0,0,"twitter is cool. through Mel, I have now found Silvex. All because of Lil Domo. LOL.",FALSE,2007-02-07 17:22:51,402534.516666667,279,497,466
"753093","2007-02-07T20:08:55.000Z",0,0,"adding an entry to twitter for the sake of it, cos I'm not doing anything else, lol.",FALSE,2007-02-07 20:08:55,402700.583333333,279,123,80
"680873","2007-02-07T22:26:03.000Z",0,0,"watching Starship Troopers ... always makes me laugh lol.",FALSE,2007-02-07 22:26:03,402837.716666667,279,1479,1825
"756126","2007-02-08T00:01:47.000Z",0,0,"Attempting to put World of Warcraft on my MacBook so I can play on the run, lol",FALSE,2007-02-08 00:01:47,402933.45,279,924,135
"3968","2007-02-08T00:17:50.000Z",0,0,"So I asked Andres Bianciotto to post just ""caca"" (crap) on his blog, and he did it! I owe him a dinner: http://andres.bianciotto.com.mx/ lol",FALSE,2007-02-08 00:17:50,402949.5,279,153249,606
"755749","2007-02-08T01:58:03.000Z",0,0,"Brandan's watching Toy Story, and Katrina and I are making cards (and from context, I'm sure you've realised that he's the son, lol)",FALSE,2007-02-08 01:58:03,403049.716666667,279,110,226
"7265","2007-02-08T02:08:40.000Z",0,0,"How come I feel like I'm eavesdropping in on Jess's conversation? Lol!",FALSE,2007-02-08 02:08:40,403060.333333333,279,251,178
"756577","2007-02-08T02:34:32.000Z",0,1,"Hi! I'm on here due to the incessant (lol) persuading of my big brother-person, elrosth. So go check him out!",FALSE,2007-02-08 02:34:32,403086.2,279,1,8
"685763","2007-02-08T03:32:07.000Z",0,0,"@Wayne: LOL",FALSE,2007-02-08 03:32:07,403143.783333333,279,2273,919
"725933","2007-02-08T04:00:21.000Z",0,0,"Trying to remember which email acct I used to sign up w/Twitter!  LOL - Just remembered! Now I'm reading emails/deleting spam!",FALSE,2007-02-08 04:00:21,403172.016666667,279,21,59
"709303","2007-02-08T05:21:06.000Z",0,0,"watching american idol...people suck lol and getting ready to go to bed. ",FALSE,2007-02-08 05:21:06,403252.766666667,280,64,737
"757075","2007-02-08T10:24:34.000Z",0,0,"I think the pic is a fair representation.... lol ",FALSE,2007-02-08 10:24:34,403556.233333333,280,3865,3490
"665093","2007-02-08T17:48:14.000Z",0,0,"@ shahrum lol! yes... yes i do:)",FALSE,2007-02-08 17:48:14,403999.9,280,6,14
"749693","2007-02-08T18:32:56.000Z",0,0,"Lol i thought so :) did you see cruise running, pat?",FALSE,2007-02-08 18:32:56,404044.6,280,3433,1153
"756619","2007-02-08T19:16:49.000Z",0,0,"lol",FALSE,2007-02-08 19:16:49,404088.483333333,280,1020,620
"758300","2007-02-08T19:41:47.000Z",0,0,"notifications via im ain't working lol
",FALSE,2007-02-08 19:41:47,404113.45,280,134,340
"758269","2007-02-08T20:09:10.000Z",0,0,"tryng to see if even for the cat the ice cream tastes good!!! LOL",FALSE,2007-02-08 20:09:10,404140.833333333,280,0,0
"722973","2007-02-08T20:52:52.000Z",0,0,"@Grant... yes, I know what you mean... tons of content... I have some weird podcast from some twit or something... LOL",FALSE,2007-02-08 20:52:52,404184.533333333,280,1401,1221
"732633","2007-02-08T21:40:46.000Z",0,0,"@tom: LOL",FALSE,2007-02-08 21:40:46,404232.433333333,280,1014,1512
"284633","2007-02-08T23:10:40.000Z",0,0,"@manu:  too spam in your message! lol",FALSE,2007-02-08 23:10:40,404322.333333333,280,3226,567
"756532","2007-02-08T23:37:09.000Z",0,0,"Teasing birch, he put some tape on his ears LOL!, Demasiado de Dick el Demasiado",FALSE,2007-02-08 23:37:09,404348.816666667,280,22292,1412
"24053","2007-02-09T01:40:30.000Z",0,0,"lol, how adorable",FALSE,2007-02-09 01:40:30,404472.166666667,280,6213,713
"642503","2007-02-09T02:09:58.000Z",0,0,"I just had a salesman call me about what type of TP I like to use, LOL",FALSE,2007-02-09 02:09:58,404501.633333333,280,239,143
"758142","2007-02-09T06:35:36.000Z",0,0,"lol omg we never gonna work",FALSE,2007-02-09 06:35:36,404767.266666667,281,7,0
"722123","2007-02-09T07:19:30.000Z",0,0,"@lark lol",FALSE,2007-02-09 07:19:30,404811.166666667,281,377,427
"68313","2007-02-09T07:41:24.000Z",0,0,"Grr. Bloody writing competition! LOL ",FALSE,2007-02-09 07:41:24,404833.066666667,281,655,759
"755249","2007-02-09T12:00:12.000Z",0,0,"lol @ dan, so many times that has happend to me",FALSE,2007-02-09 12:00:12,405091.866666667,281,1537,1142
"725553","2007-02-09T16:44:32.000Z",0,0,"lol, that is Indian food, enjoy your Lunch!",FALSE,2007-02-09 16:44:32,405376.2,281,2848,190
"760701","2007-02-09T16:46:39.000Z",0,0,"lol, what are we talking about again",FALSE,2007-02-09 16:46:39,405378.316666667,281,3,0
"25673","2007-02-09T17:09:20.000Z",0,0,"LOL @ John's twitter. ",FALSE,2007-02-09 17:09:20,405401,281,844,374
"758206","2007-02-09T17:17:30.000Z",0,0,"omg she is ON your cas lol",FALSE,2007-02-09 17:17:30,405409.166666667,281,3,0
"743593","2007-02-09T20:41:35.000Z",0,0,"Timmy, I understand you...LOL...well, not really... ;-)",FALSE,2007-02-09 20:41:35,405613.25,281,607,752
"756154","2007-02-09T22:16:28.000Z",0,0,"lol, idiots. http://www.engadget.com/2007/02/09/ce-oh-no-he-didnt-part-xxiv-jack-tretton-wants-to-give-you/",FALSE,2007-02-09 22:16:28,405708.133333333,281,454,341
"705953","2007-02-09T22:30:56.000Z",0,0,"LOL: Still Skyping Mosenmori and DaveLoven",FALSE,2007-02-09 22:30:56,405722.6,281,2011,1077
"734113","2007-02-09T23:35:19.000Z",0,0,"lol.... http://theshowerproject.com/index.htm",FALSE,2007-02-09 23:35:19,405786.983333333,281,275,123
"704543","2007-02-10T01:27:29.000Z",0,0,"Update on what? LOL",FALSE,2007-02-10 01:27:29,405899.15,281,656,42
"761786","2007-02-10T01:58:21.000Z",0,0,"Hmmm... I'm in need of an updated backup as well, Lloyd... Thanks for the reminder. I'll e-mail you a piroshki from the festival. lol.",FALSE,2007-02-10 01:58:21,405930.016666667,281,54,68
"757183","2007-02-10T11:41:18.000Z",0,1,"lol, basta co sto giuseppe, ma chi è?",FALSE,2007-02-10 11:41:18,406512.966666667,282,118,0
"763011","2007-02-10T16:40:43.000Z",0,0,"lol
ma qua di sms nada proprio lol",FALSE,2007-02-10 16:40:43,406812.383333333,282,16,0
"65573","2007-02-10T16:48:46.000Z",0,0,"LOL@ http://media.revver.com/qt;sharer=14854/168645.mov ""Filibustering's cool."" ",FALSE,2007-02-10 16:48:46,406820.433333333,282,1169,557
"763063","2007-02-10T17:08:03.000Z",0,0,"il lolloso lollosa lollosando
lol",FALSE,2007-02-10 17:08:03,406839.716666667,282,0,0
"756275","2007-02-10T22:21:04.000Z",0,0,"Ask a Ninja. lol",FALSE,2007-02-10 22:21:04,407152.733333333,282,371,97
"623623","2007-02-11T02:02:34.000Z",0,0,"Attempting to install Beryl on a thinkpad...  lol",FALSE,2007-02-11 02:02:34,407374.233333333,282,6571,153
"745893","2007-02-11T05:49:04.000Z",0,0,"Rocky Balboa rocked! (lol pun)",FALSE,2007-02-11 05:49:04,407600.733333333,283,1236,1004
"754589","2007-02-11T06:12:34.000Z",0,0,"likes talking in third person and also wishes he didn'T have to get off (lol, amanda gets it)",FALSE,2007-02-11 06:12:34,407624.233333333,283,222,747
"79053","2007-02-11T08:05:07.000Z",0,0,"Dear Britt, u sux! LOL! We are deleting ur mii - em",FALSE,2007-02-11 08:05:07,407736.783333333,283,2023,843
"764302","2007-02-11T09:26:24.000Z",0,0,"I'm making a new background for my prof. the other on is gay lol.",FALSE,2007-02-11 09:26:24,407818.066666667,283,812,124
"762810","2007-02-11T09:45:16.000Z",0,0,"I want that Nike bag, Tho i know it'll go outdated fast, LOL-",FALSE,2007-02-11 09:45:16,407836.933333333,283,5,0
"627483","2007-02-11T14:01:35.000Z",0,0,"got a new DSL connection lol",FALSE,2007-02-11 14:01:35,408093.25,283,384,561
"617093","2007-02-11T17:03:20.000Z",0,0,"LOL okay now I see why people are liking this service, it's like a group chat
This is crazy shit.",FALSE,2007-02-11 17:03:20,408275,283,2168,7
"715783","2007-02-11T17:05:52.000Z",0,0,"Lloyd got hosed last night and he has a tummy ache today POOR THING LOL",FALSE,2007-02-11 17:05:52,408277.533333333,283,129,114
"763428","2007-02-11T18:19:04.000Z",0,0,"just sat on the sofa lol al, suspicious........ ^^",FALSE,2007-02-11 18:19:04,408350.733333333,283,17,0
"765059","2007-02-11T18:56:35.000Z",0,0,"lol, it worked.",FALSE,2007-02-11 18:56:35,408388.25,283,101,569
"13136","2007-02-11T22:29:38.000Z",0,0,"beherit: lol. a mandata'ria do na~o tb disse que a abstenc,a~o era como se fossem votos no na~o.",FALSE,2007-02-11 22:29:38,408601.3,283,636,654
"765100","2007-02-11T22:30:58.000Z",0,1,"IO FUFFY SE VOLETE UN AMICO IN PIU LOL",FALSE,2007-02-11 22:30:58,408602.633333333,283,9,0
"750543","2007-02-12T00:16:34.000Z",0,0,"talking to friend on msn.  Still with the pain of the infected gum lol.",FALSE,2007-02-12 00:16:34,408708.233333333,283,556,113
"763403","2007-02-12T02:27:11.000Z",0,0,"LOL @ Ludacris' Oprah and Bill O'Reilly shoutouts. Take that!",FALSE,2007-02-12 02:27:11,408838.85,283,1541,84
"299","2007-02-12T02:35:33.000Z",0,0,"Lol, Bob's deep thought is hilarious no matter what ;)",FALSE,2007-02-12 02:35:33,408847.216666667,283,1860,143
"118013","2007-02-12T03:02:10.000Z",0,0,"lol",FALSE,2007-02-12 03:02:10,408873.833333333,283,2372,809
"761627","2007-02-12T04:34:54.000Z",0,0,"@paranoideo: lol  T1 que no nos dejan usar libremente &gt;__&lt;  maldita universidad",FALSE,2007-02-12 04:34:54,408966.566666667,284,370,713
"755083","2007-02-12T04:58:41.000Z",0,0,"@alej lol.... Goodnight!",FALSE,2007-02-12 04:58:41,408990.35,284,1039,464
"758581","2007-02-12T07:20:40.000Z",0,0,"i just woke up...drinking some coffee and reading my emails....im still sleepy lol but i am here now (smile)",FALSE,2007-02-12 07:20:40,409132.333333333,284,3,0
"617953","2007-02-12T09:27:30.000Z",0,0,"sente Riccardo Rossi su Radio2. LOL",FALSE,2007-02-12 09:27:30,409259.166666667,284,691,804
"763725","2007-02-12T19:40:00.000Z",0,0,"I just bought office '07 and I'm pretty much diggin' it... it doesn't look/feel ancient any more... way to keep up with the times. lol ",FALSE,2007-02-12 19:40:00,409871.666666667,284,83,363
"700953","2007-02-12T20:39:28.000Z",0,0,"LOL!",FALSE,2007-02-12 20:39:28,409931.133333333,284,935,351
"690623","2007-02-12T20:43:28.000Z",0,1,"LOL his eyes about exploded out of his head, guess he's not a conniseur of brazillian shemales... *shrug*",FALSE,2007-02-12 20:43:28,409935.133333333,284,511183,499
"735483","2007-02-12T21:05:08.000Z",0,0,"Thinking about how bad IT screws us dumb end users.......LOL. ",FALSE,2007-02-12 21:05:08,409956.8,284,2443,1623
"765340","2007-02-12T21:33:43.000Z",0,0,"@ Chris24: OK lol",FALSE,2007-02-12 21:33:43,409985.383333333,284,15740,7643
"640223","2007-02-12T23:55:20.000Z",0,0,"Maury's Mac @ work is currently listening to ""New Year"" by the Breeders.  lol",FALSE,2007-02-12 23:55:20,410127,284,157,0
"766301","2007-02-13T00:03:10.000Z",0,0,"baha! I'm on the WEB! lol",FALSE,2007-02-13 00:03:10,410134.833333333,284,629,1116
"768751","2007-02-13T01:09:29.000Z",0,0,"wow I dont know how to do this lol
",FALSE,2007-02-13 01:09:29,410201.15,284,28,26
"768761","2007-02-13T02:03:04.000Z",0,0,"reading some fashion for nerds lol http://www.fashion4nerds.com/",FALSE,2007-02-13 02:03:04,410254.733333333,284,1368,499
"762115","2007-02-13T04:29:09.000Z",0,0,"Heroes S01E15 HDTV XviD - LOL",FALSE,2007-02-13 04:29:09,410400.816666667,285,4667,913
"759791","2007-02-13T05:36:12.000Z",0,0,"Llegando a mi casa también y buscando Heroes de LOL and stuff...",FALSE,2007-02-13 05:36:12,410467.866666667,285,823,1087
"614153","2007-02-13T07:08:02.000Z",0,0,"being happy. mood swings. lol",FALSE,2007-02-13 07:08:02,410559.7,285,114,44
"769146","2007-02-13T07:58:24.000Z",0,0,"OMFG lol LOL!  Rene is getting clowned on sooooo fucking hard in Dota right now, from his own team as well as the other team hahah :) uber!",FALSE,2007-02-13 07:58:24,410610.066666667,285,2,1
"679663","2007-02-13T09:47:19.000Z",0,0,"COE dropped to all time low of $5-6K!! =O Wah!!! Hands itchy but pocket broke.. lol!",FALSE,2007-02-13 09:47:19,410718.983333333,285,57,100
"751323","2007-02-13T10:17:20.000Z",0,0,"just stayed up all night and used up about 3l of coke lol",FALSE,2007-02-13 10:17:20,410749,285,6,0
"764629","2007-02-13T13:49:35.000Z",0,0,"Ok ... back at work and online .... so much to do so little time to do it LOL - online until about 18:00GMT",FALSE,2007-02-13 13:49:35,410961.25,285,14021,7552
"733123","2007-02-13T16:10:17.000Z",0,0,"$ telnet -l ""-froot"" 192.168.0.20 = lol",FALSE,2007-02-13 16:10:17,411101.95,285,771,267
"745063","2007-02-13T17:06:01.000Z",0,0,"@Robin TexMex LOL very inside joke",FALSE,2007-02-13 17:06:01,411157.683333333,285,169,208
"636553","2007-02-13T18:13:31.000Z",0,0,"is at work and capturing boring videos! lol",FALSE,2007-02-13 18:13:31,411225.183333333,285,1320,2004
"14173","2007-02-13T23:24:36.000Z",0,0,"LOL ~ reading hawaii' and kilinahe's posts.  Happy Valentine Wishes to you both for tomorrow.heheheh  Everybody else too.  Me no moa NOBODY!",FALSE,2007-02-13 23:24:36,411536.266666667,285,708,828
"769361","2007-02-14T00:05:42.000Z",0,0,"@Leo (Like hes watching me) I forget about Amber hire me! LOL",FALSE,2007-02-14 00:05:42,411577.366666667,285,528,220
"768874","2007-02-14T00:51:01.000Z",0,0,"LOL Ricky Martin no quiere a Bush: a nadie le importa.",FALSE,2007-02-14 00:51:01,411622.683333333,285,1340,1647
"758073","2007-02-14T02:02:58.000Z",0,0,"Jackie and I-- laughing our ASSES off.  LOL LOL.",FALSE,2007-02-14 02:02:58,411694.633333333,285,255,171
"769048","2007-02-14T02:07:12.000Z",0,0,"yes i am hot  .  lol  .. hahahahah  ",FALSE,2007-02-14 02:07:12,411698.866666667,285,692,109
"67133","2007-02-14T04:28:08.000Z",0,0,"LOL HEY BILL!!!",FALSE,2007-02-14 04:28:08,411839.8,285,71,488
"739363","2007-02-14T05:09:56.000Z",0,0,"@chris: LOL",FALSE,2007-02-14 05:09:56,411881.6,286,108,713
"678573","2007-02-14T07:56:20.000Z",0,0,":// I'ma hit the sac. Maybe i'll show up for class 2mro... lol, [session] 

bonne nuit!",FALSE,2007-02-14 07:56:20,412048,286,22,0
"463463","2007-02-14T13:11:35.000Z",0,0,"@Khoi lol agreed!",FALSE,2007-02-14 13:11:35,412363.25,286,1031,968
"756615","2007-02-14T17:05:24.000Z",0,0,"Yea! for Rob's soul! finally we have proof lol.  Miss ya bud good luck and happy V-Day!!",FALSE,2007-02-14 17:05:24,412597.066666667,286,174,231
"343573","2007-02-14T17:44:27.000Z",0,0,"@pfig no barcamp for me :D pecus will be there , I'm taking the wife away from the 1year old child, so I can't disapear all the time, lol",FALSE,2007-02-14 17:44:27,412636.116666667,286,2432,3274
"715083","2007-02-14T18:53:07.000Z",0,0,"@Smigget1:  Thanks and congrats on 40 happy years of Roses.  Who from?  *LOL*",FALSE,2007-02-14 18:53:07,412704.783333333,286,120,100
"740123","2007-02-14T20:26:49.000Z",0,0,"Why haven't I gotten roses today?  lol",FALSE,2007-02-14 20:26:49,412798.483333333,286,1806,2188
"744903","2007-02-14T23:04:03.000Z",0,0,"LOL http://web.mac.com/aaronandpatty/iWeb/What%20the%20Duck/Images/WTD06.gif (this is for you, CC)",FALSE,2007-02-14 23:04:03,412955.716666667,286,10524,4642
"764024","2007-02-14T23:33:28.000Z",0,0,"LOL http://www.1-click.jp/ jajajajaja",FALSE,2007-02-14 23:33:28,412985.133333333,286,308,417
"738473","2007-02-15T00:47:55.000Z",0,0,"lol hes on...thats ironic cuz i was just looking at his texts from last year",FALSE,2007-02-15 00:47:55,413059.583333333,286,11,0
"44453","2007-02-15T01:08:05.000Z",0,0,"@Sean - Without reading them? lol",FALSE,2007-02-15 01:08:05,413079.75,286,619,566
"757910","2007-02-15T01:59:31.000Z",0,0,"Gonna hit the gym... been absent for so long lol.",FALSE,2007-02-15 01:59:31,413131.183333333,286,135,82
"691243","2007-02-15T02:33:32.000Z",0,0,"Just got Wii Play from my wonderful wife. (Lol, Scott) I own my son in duck hunt! The wii rocks!",FALSE,2007-02-15 02:33:32,413165.2,286,99,348
"756336","2007-02-15T03:46:12.000Z",0,0,"<U+307F><U+3044><U+3051>... lol",FALSE,2007-02-15 03:46:12,413237.866666667,286,1778,4977
"5212","2007-02-15T12:57:18.000Z",0,0,"@financialaidpodcast: Aha! I had forgotten all a bout blogshares. If only I could really withdraw my $11,002,419.37 cash balance. LOL",FALSE,2007-02-15 12:57:18,413788.966666667,287,4894,5369
"21143","2007-02-15T15:59:28.000Z",0,0,"@fullo..kaspersky quando intercetta un virus emette un suono del tipo ""maiale squoiato""..LOL",FALSE,2007-02-15 15:59:28,413971.133333333,287,2964,1387
"774000","2007-02-15T16:15:43.000Z",0,0,"Checking out this twitter thing (victim of Tyroga peer pressure - LOL)
Taking Mark to work - sweet peace!",FALSE,2007-02-15 16:15:43,413987.383333333,287,48,111
"772884","2007-02-15T17:31:59.000Z",0,0,"LOL. My satellite internet is out, so I'm sharing dial-up wirelessly through the powerbook!",FALSE,2007-02-15 17:31:59,414063.65,287,1651,856
"763099","2007-02-15T18:50:34.000Z",0,0,"ahhh, can you make me one?  Yummy!  I am watching soaps in my PJ's, I am so lazy!  LOL!",FALSE,2007-02-15 18:50:34,414142.233333333,287,111,0
"774297","2007-02-15T19:39:55.000Z",0,0,"lol right now i'm on twitter tho i should be studying! This is all Eileen's fault!!",FALSE,2007-02-15 19:39:55,414191.583333333,287,2,0
"766262","2007-02-15T20:09:34.000Z",0,0,"Mmm...I LOVE me some Taco Deli.  And good, heart-to-heart'in with my AP...she's like a young, hot version of me. With no kids. LOL",FALSE,2007-02-15 20:09:34,414221.233333333,287,197,202
"757859","2007-02-15T21:59:18.000Z",0,0,"LOL - http://tinyurl.com/63byd",FALSE,2007-02-15 21:59:18,414330.966666667,287,2764,323
"1507","2007-02-16T00:05:53.000Z",0,0,"@Robert: LOL!",FALSE,2007-02-16 00:05:53,414457.55,287,785,936
"82733","2007-02-16T00:45:22.000Z",0,0,"Watching canadian bacon.  John Candy LOL.",FALSE,2007-02-16 00:45:22,414497.033333333,287,2053,1473
"771528","2007-02-16T03:05:54.000Z",0,0,"Laughing about the end of Buzz Out Loud #412 - Broght to you by Earth, Wind and Fire LOL",FALSE,2007-02-16 03:05:54,414637.566666667,287,407,590
"669643","2007-02-16T08:58:00.000Z",0,0,"@isdereks go to sleep already lol.",FALSE,2007-02-16 08:58:00,414989.666666667,288,500,1040
"775455","2007-02-16T12:17:49.000Z",0,0,"i am simple.. looking for love.. lol",FALSE,2007-02-16 12:17:49,415189.483333333,288,7,0
"638813","2007-02-16T22:26:02.000Z",0,0,"http://tinyurl.com/23zve4 | I LOL'd",FALSE,2007-02-16 22:26:02,415797.7,288,2195,609
"19933","2007-02-16T22:30:15.000Z",0,0,"Loudly enjoying Gruber's latest: ""I am high as a kite."" LOL",FALSE,2007-02-16 22:30:15,415801.916666667,288,81,89
"764728","2007-02-16T22:31:18.000Z",0,0,"@phil: calm the fuck down babe lol",FALSE,2007-02-16 22:31:18,415802.966666667,288,8,0
"434883","2007-02-16T22:55:46.000Z",0,0,"""back in the day, they had transaction safe databases: we called them file systems."" &lt;-- lol",FALSE,2007-02-16 22:55:46,415827.433333333,288,5955,185
"776489","2007-02-16T23:00:35.000Z",0,0,"decided to go on ebay andlook for some new tshirts ,.. might buy this bape hoddy yea not out here cuz its fake.. lol.",FALSE,2007-02-16 23:00:35,415832.25,288,16,0
"716223","2007-02-17T13:24:34.000Z",0,0,"LOL! Changing rooms are not forgiving I am afraid...",FALSE,2007-02-17 13:24:34,416696.233333333,289,256,312
"45673","2007-02-17T16:26:20.000Z",0,0,"lol: going and nice. Myabe i should have some more coffee first",FALSE,2007-02-17 16:26:20,416878,289,1098,811
"60063","2007-02-17T16:38:53.000Z",0,0,"very funny Ed: Ep2 'Where's the hug moment' lol",FALSE,2007-02-17 16:38:53,416890.55,289,2190,2610
"768383","2007-02-17T16:43:54.000Z",0,0,"@nj:  lol, that line was great.....what, fuscia?  damnit!",FALSE,2007-02-17 16:43:54,416895.566666667,289,1381,727
"777669","2007-02-17T17:16:05.000Z",0,0,"still trying to determine if I like this or not.. lol    Hmmmmmmm",FALSE,2007-02-17 17:16:05,416927.75,289,359,852
"777827","2007-02-17T19:24:53.000Z",0,0,"enjoying this twitter thing, tis fun! lol
",FALSE,2007-02-17 19:24:53,417056.55,289,189,294
"772742","2007-02-17T21:21:34.000Z",0,0,"My very helpful and oh-so-kind friend just pointed out my mis-spelling of deceitful LOL",FALSE,2007-02-17 21:21:34,417173.233333333,289,380,2081
"755157","2007-02-17T21:53:56.000Z",0,0,"LAMPsig love DanDan Noodles! lol",FALSE,2007-02-17 21:53:56,417205.6,289,29,0
"754973","2007-02-18T04:03:23.000Z",0,0,"lol @seyd",FALSE,2007-02-18 04:03:23,417575.05,289,9411,1139
"755694","2007-02-18T05:37:07.000Z",0,0,"""Orbital Penitration"" & ""Penitrometers"". Is this a sex tape or a documentary about Saturns Moons?!? (It's supposed to be the latter.) LOL",FALSE,2007-02-18 05:37:07,417668.783333333,290,463,35
"754473","2007-02-18T11:05:39.000Z",0,0,"Finished my Int. Med. round & Community presentation, an Obstetrics priv. left 2 go, btw: I'm almost walking in one shoe now =S lol",FALSE,2007-02-18 11:05:39,417997.316666667,290,85,29
"752703","2007-02-18T12:43:08.000Z",0,0,"@Jules - You're winning?  But Of Course!  LOL  I love you more than anything. ",FALSE,2007-02-18 12:43:08,418094.8,290,6077,4846
"156313","2007-02-18T12:51:06.000Z",0,0,"is uploading the new podcast. Fingers crossed that it all works. lol",FALSE,2007-02-18 12:51:06,418102.766666667,290,261,122
"739603","2007-02-18T16:32:01.000Z",0,0,"@Twitter, why is the time hyper linked? What benefit is that? @Twitters, mind ya own business LOL @My friends, don't listen to me @santa, ha",FALSE,2007-02-18 16:32:01,418323.683333333,290,26,0
"777717","2007-02-18T17:57:20.000Z",0,0,"@ wandomike ""stupid BOY"" lol",FALSE,2007-02-18 17:57:20,418409,290,9,0
"778278","2007-02-18T19:06:06.000Z",0,0,"bored...someone friend me or something lol",FALSE,2007-02-18 19:06:06,418477.766666667,290,424,331
"778172","2007-02-18T21:08:09.000Z",1,1,"Just got up watchin a movie about pirates...I dont really get it lol",FALSE,2007-02-18 21:08:09,418599.816666667,290,43,0
"778036","2007-02-19T01:03:16.000Z",0,0,"Playing Megaman X 4.  Don't tell Jason.  I want to surprise him when I beat it.  LOL.  Boy will he be shocked.  ^_^",FALSE,2007-02-19 01:03:16,418834.933333333,290,3,0
"754548","2007-02-19T01:10:59.000Z",0,0,"@Pierre ... very Freudian ... lol",FALSE,2007-02-19 01:10:59,418842.65,290,1154,2564
"701603","2007-02-19T02:17:48.000Z",0,0,"Fondue r00m lol",FALSE,2007-02-19 02:17:48,418909.466666667,290,879,1412
